name,ansprechpartner_name,ansprechpartner_rolle,adresse,plz,ort,bundesland,bezirk_region,telefon,fax,email,website,google_maps,branche,kategorie,verbrauchspotenzial,datum_gefunden,quell_url
Maschinen- und Apparatebau Riekemann GmbH & Co. KG,,,,31582,Nienburg,Niedersachsen,Hannover,05021-66 9 11,,info@riekemann.de,http://www.Foerdertechnik.com,https://www.google.com/maps/search/?api=1&query=Maschinen-%20und%20Apparatebau%20Riekemann%20GmbH%20%26%20Co.%20KG%20%2031582%20Nienburg,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.foerdertechnik.com/firmen/nienburg_maschinen_und_apparatebau_riekemann_gmbh_.htm
Osthaus & Beckert GmbH,,,,28790,Schwanewede,Bremen,Bremen,04795-95 59-0,,info@osthaus-beckert.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=Osthaus%20%26%20Beckert%20GmbH%20%2028790%20Schwanewede,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/schwanewede_osthaus__beckert_gmbh.htm
JUCOWA Metallbearbeitung GmbH,,,,72461,Albstadt,Baden-Wuerttemberg,Tuebingen,07432-98 41 5-0,,info@jucowa.de,http://www.Stahlverarbeitung.com,https://www.google.com/maps/search/?api=1&query=JUCOWA%20Metallbearbeitung%20GmbH%20%2072461%20Albstadt,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.stahlverarbeitung.com/firmen/albstadt_jucowa_metallbearbeitung_gmbh.htm
Walter Wurster GmbH,,,,70771,Leinfelden,Baden-Wuerttemberg,Stuttgart,0711-94 96 2-0,,info@wurster.com,http://www.Blechverarbeitung.com,https://www.google.com/maps/search/?api=1&query=Walter%20Wurster%20GmbH%20%2070771%20Leinfelden,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechverarbeitung.com/firmen/leinfelden_echterdingen_walter_wurster_gmbh.htm
MaSuB GmbH,,,,53804,Much,Nordrhein-Westfalen,Bonn,02245-27 03,,info@blechpartner.de,http://www.Maschinen.de,https://www.google.com/maps/search/?api=1&query=MaSuB%20GmbH%20%2053804%20Much,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,https://www.maschinen.de/firmen/much_masub_gmbh.htm
Gebrüder Recknagel Präzisionsstahl GmbH,,,,98547,Christes,Thueringen,,036844-48 0-0,,grp@stahlnetz.de,http://www.Stahlhandel.de,https://www.google.com/maps/search/?api=1&query=Gebr%C3%BCder%20Recknagel%20Pr%C3%A4zisionsstahl%20GmbH%20%2098547%20Christes,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,https://www.stahlhandel.de//firmen/christes_gebrueder_recknagel_praezisionsstahl_gmbh.htm
Metallbau Pfeuffer GmbH,,,,97440,Werneck,Bayern,Wuerzburg,09722-94 46 08-12,,info@metallbau-pfeuffer.de,http://www.Metallbau-Stahlbau.de,https://www.google.com/maps/search/?api=1&query=Metallbau%20Pfeuffer%20GmbH%20%2097440%20Werneck,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.metallbau-stahlbau.de/firmen/werneck_metallbau_pfeuffer_gmbh.htm
CB-Elmec GmbH,,,,01454,Radeberg,Sachsen,Dresden,03528-43 95-0,,info@cb-elmec.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=CB-Elmec%20GmbH%20%2001454%20Radeberg,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/radeberg_cb_elmec_gmbh.htm
Retsch Maschinen GmbH,,,,89129,Setzingen,Bayern,Ulm,0731-85 07 98-0,,info@retsch-maschinen.de,http://www.Werkzeugmaschinen.com,https://www.google.com/maps/search/?api=1&query=Retsch%20Maschinen%20GmbH%20%2089129%20Setzingen,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.werkzeugmaschinen.com/firmen/setzingen_retsch_maschinen_gmbh.htm
ISPA,,,,95448,Bayreuth,Bayern,,0921-23 05 87 44,,info@ispa.de,http://www.Lohnarbeit.de,https://www.google.com/maps/search/?api=1&query=ISPA%20%2095448%20Bayreuth,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnarbeit.de/firmen/bayreuth_ispa.htm
Dorn Spritzguss GmbH,,,,88069,Tettnang,Bayern,,07543-96 32-0,,info@dorn-tt.de,http://www.Oberflaechenbehandlung.com,https://www.google.com/maps/search/?api=1&query=Dorn%20Spritzguss%20GmbH%20%2088069%20Tettnang,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.oberflaechenbehandlung.com/firmen/tettnang_dorn_spritzguss_gmbh.htm
KMB Blechbearbeitung GmbH,,,,74388,Talheim,Baden-Wuerttemberg,Heilbronn,07133-95 59 00,,info@kmb-blech.com,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=KMB%20Blechbearbeitung%20GmbH%20%2074388%20Talheim,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/talheim_kmb_blechbearbeitung_gmbh.htm
erbe Fördertechnik,,,,25693,St,Schleswig-Holstein,,04853-18 88,,rolfbruett@erbe-internet.de,http://www.Foerdertechnik.com,https://www.google.com/maps/search/?api=1&query=erbe%20F%C3%B6rdertechnik%20%2025693%20St,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.foerdertechnik.com/firmen/st_michaelisdonn_erbe_foerdertechnik.htm
C. Teckentrup GmbH,,,,33378,Rheda,Nordrhein-Westfalen,Bielefeld,05242-40 5 48-0,,info@c-teckentrup.de,http://www.Industrietore.info,https://www.google.com/maps/search/?api=1&query=C.%20Teckentrup%20GmbH%20%2033378%20Rheda,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.industrietore.info/firmen/rheda_wiedenbrueck_c_teckentrup_gmbh.htm
Technologiepool GmbH,,,,26723,Emden,Niedersachsen,Oldenburg,04921-91 71-0,,info@technologiepool.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=Technologiepool%20GmbH%20%2026723%20Emden,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/emden_technologiepool_gmbh.htm
anester GmbH,,,,63486,Bruchkoebel,Hessen,Frankfurt/Offenbach,06181-70 90 6-0,,info@anester.com,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=anester%20GmbH%20%2063486%20Bruchkoebel,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/bruchkoebel_anester_gmbh.htm
Rolf Schnebelt e.K. Sägetechnik,,,,77746,Schutterwald,Baden-Wuerttemberg,,0781-96 04-0,,info@schnebelt.com,http://www.Werkzeuge.com,https://www.google.com/maps/search/?api=1&query=Rolf%20Schnebelt%20e.K.%20S%C3%A4getechnik%20%2077746%20Schutterwald,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.werkzeuge.com/firmen/schutterwald_rolf_schnebelt_e_k_saegetechnik.htm
JÃ¤ger GmbH,,,,88512,Mengen,Bayern,,07572-76 78-0,,info@jaeger-mengen.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=J%C3%83%C2%A4ger%20GmbH%20%2088512%20Mengen,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/mengen_jaeger_gmbh.htm
AquaContour GmbH,,,,61276,Weilrod,Hessen,Frankfurt,06084-6011071,,info@aquacontour.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=AquaContour%20GmbH%20%2061276%20Weilrod,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/weilrod_aquacontour_gmbh.htm
EIDAM Landtechnik GmbH,,,,08294,Loessnitz,Sachsen,,03771-56 42 0-0,,info@eidam-landtechnik.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=EIDAM%20Landtechnik%20GmbH%20%2008294%20Loessnitz,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/loessnitz___erzgebirge_eidam_landtechnik_gmbh.htm
B&T Blechbearbeitung und Lasertechnik GmbH,,,,71636,Ludwigsburg,Baden-Wuerttemberg,Stuttgart,07141-64 37 95-0,,info@b-u-t.com,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=B%26T%20Blechbearbeitung%20und%20Lasertechnik%20GmbH%20%2071636%20Ludwigsburg,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/ludwigsburg_b_t_blechbearbeitung_und_lasertechnik_.htm
Melzer CNC-Blechbearbeitung,,,,73035,Goeppingen,Baden-Wuerttemberg,,07161-41 24 9,,info@melzer.ag,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=Melzer%20CNC-Blechbearbeitung%20%2073035%20Goeppingen,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/goeppingen_melzer_cnc_blechbearbeitung.htm
Ulrich CNC-Blechbearbeitung GmbH,,,,72805,Lichtenstein,Baden-Wuerttemberg,Tuebingen,07129-92 70-0,,mail@ulrich-cnc.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=Ulrich%20CNC-Blechbearbeitung%20GmbH%20%2072805%20Lichtenstein,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/lichtenstein_ulrich_cnc_blechbearbeitung_gmbh.htm
Seibold Coil- u. Kanttechnik GmbH,,,,73479,Ellwangen,Baden-Wuerttemberg,,07961-57 93 1-0,,info@seibold-kantteile.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=Seibold%20Coil-%20u.%20Kanttechnik%20GmbH%20%2073479%20Ellwangen,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/ellwangen_seibold_coil_u_kanttechnik_gmbh.htm
Schmitt Blechbearbeitung GmbH & Co. KG,,,,97711,Thundorf,Bayern,Wuerzburg,09724-90 73 05 0,,info@schneiden-kanten.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=Schmitt%20Blechbearbeitung%20GmbH%20%26%20Co.%20KG%20%2097711%20Thundorf,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/thundorf_schmitt_blechbearbeitung_gmbh__co_kg.htm
Heuer Industrieblechbearbeitung GmbH,,,,74343,Kleinsachsenheim,Baden-Wuerttemberg,Heilbronn,07147-27 41 12 3,,info@rauso.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=Heuer%20Industrieblechbearbeitung%20GmbH%20%2074343%20Kleinsachsenheim,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/kleinsachsenheim_heuer_industrieblechbearbeitung_g.htm
Bernd BÃ¼chner GmbH,,,,68804,Altlussheim,Baden-Wuerttemberg,Mannheim,06205-33 53 6,,buechner-gmbh@web.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=Bernd%20B%C3%83%C2%BCchner%20GmbH%20%2068804%20Altlussheim,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/altlussheim_bernd_buechner_gmbh.htm
M. Knake Blechbearbeitung und GerÃ¤tebau GmbH,,,,49377,Vechta,Niedersachsen,Osnabrueck,04441-97 48-0,,kontakt@knake.com,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=M.%20Knake%20Blechbearbeitung%20und%20Ger%C3%83%C2%A4tebau%20GmbH%20%2049377%20Vechta,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/vechta_m_knake_blechbearbeitung_und_geraetebau_gmb.htm
Klip Comet GmbH &  Co. KG,,,,41189,Moenchengladbach,Nordrhein-Westfalen,Duesseldorf,02166-99 92-0,,info@klip-comet.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=Klip%20Comet%20GmbH%20%26%20%20Co.%20KG%20%2041189%20Moenchengladbach,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/moenchengladbach_klip_comet_gmbh__co_kg.htm
FÃ¼chtenkÃ¶tter Brandis GmbH,,,,04821,Brandis,Sachsen,Leipzig,034292-41 8-0,,info@fuechtenkoetter-brandis.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=F%C3%83%C2%BCchtenk%C3%83%C2%B6tter%20Brandis%20GmbH%20%2004821%20Brandis,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/brandis_fuechtenkoetter_brandis_gmbh.htm
Formtechnik,,,,79331,Teningen,Baden-Wuerttemberg,Freiburg,07641-92 38-0,,info@formtechnik-gmbh.de,http://www.Industriebedarf.de,https://www.google.com/maps/search/?api=1&query=Formtechnik%20%2079331%20Teningen,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.industriebedarf.de/firmen/teningen_formtechnik_in_suedbaden_gmbh__co_herstel.htm
austmetall - Aust & Aust KG,,,,42781,Haan,Nordrhein-Westfalen,Wuppertal,02129-34 26 13,,m.aust@austmetall.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=austmetall%20-%20Aust%20%26%20Aust%20KG%20%2042781%20Haan,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/haan_austmetall__aust__aust_kg.htm
Stender Brennschneidtechnik GmbH,,,,25578,Daegeling,Schleswig-Holstein,,04821-89 84-0,,info@stender-brennschneidtechnik.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=Stender%20Brennschneidtechnik%20GmbH%20%2025578%20Daegeling,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/daegeling_stender_brennschneidtechnik_gmbh.htm
Voit Stefan GmbH,,,,92726,Waidhaus,Bayern,,09652-81 57 8-0,,info@stahlfertiger.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=Voit%20Stefan%20GmbH%20%2092726%20Waidhaus,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/waidhaus_voit_stefan_gmbh.htm
mipart GmbH,,,,92637,Weiden,Bayern,,0961-38 83 77-0,,info@mipart.com,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=mipart%20GmbH%20%2092637%20Weiden,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/weiden_i_d_opf_mipart_gmbh.htm
ProBlech - Blechbearbeitung,,,,13599,Berlin,Berlin,Berlin,030-31 16 02 72 0,,info@problech.com,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=ProBlech%20-%20Blechbearbeitung%20%2013599%20Berlin,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/berlin_problech__blechbearbeitung.htm
Metalltechnik GÃ¶bel GmbH,,,,01744,Dippoldiswalde,Sachsen,Dresden,03504-69 49 6-0,,metalltechnik@goebel-gruppe.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=Metalltechnik%20G%C3%83%C2%B6bel%20GmbH%20%2001744%20Dippoldiswalde,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/dippoldiswalde_metalltechnik_goebel_gmbh.htm
Stanitech GmbH & Co. KG,,,,49377,Vechta,Niedersachsen,Osnabrueck,04441-99 89-0,,info@stanitech.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=Stanitech%20GmbH%20%26%20Co.%20KG%20%2049377%20Vechta,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/vechta_stanitech_gmbh__co_kg.htm
FrÃ¶hlich Feinblech und Maschinenbau GmbH,,,,35753,Greifenstein,Hessen,Marburg,06478-27 73-0,,info@froehlich-cnc.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=Fr%C3%83%C2%B6hlich%20Feinblech%20und%20Maschinenbau%20GmbH%20%2035753%20Greifenstein,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/greifenstein_allendorf_froehlich_feinblech_und_mas.htm
Herkules-Presswerk Reukauf GmbH & Co. KG,,,,34266,Niestetal,Hessen,Kassel,0561-52 98 70,,info@herkules-presswerk.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=Herkules-Presswerk%20Reukauf%20GmbH%20%26%20Co.%20KG%20%2034266%20Niestetal,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/niestetal_herkules_presswerk_reukauf_gmbh__co_kg.htm
Bastian-Blechtechnik GmbH,,,,76477,Elchesheim,Baden-Wuerttemberg,Karlsruhe,07245-91 72 2-0,,info@bastian-blechtechnik.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=Bastian-Blechtechnik%20GmbH%20%2076477%20Elchesheim,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/elchesheim_illingen_bastian_blechtechnik_gmbh.htm
SHN Feinblechtechnik GmbH,,,,81829,Muenchen,Bayern,Muenchen,089-18 93 16 0-0,,info@shn-feinblechtechnik.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=SHN%20Feinblechtechnik%20GmbH%20%2081829%20Muenchen,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/muenchen_shn_feinblechtechnik_gmbh.htm
LSK Stanz- und Presswerk Lindner GmbH,,,,34266,Niestetal,Hessen,Kassel,0561-95 27 6-0,,info@lsk-lindner.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=LSK%20Stanz-%20und%20Presswerk%20Lindner%20GmbH%20%2034266%20Niestetal,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/niestetal_lsk_stanz_und_presswerk_lindner_gmbh.htm
DrÃ¶lle GmbH,,,,74523,Schwaebisch,Baden-Wuerttemberg,Heilbronn,07907-98 89-0,,info@droelle-gmbh.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=Dr%C3%83%C2%B6lle%20GmbH%20%2074523%20Schwaebisch,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/schwaebisch_hall_droelle_gmbh.htm
B&H CNC-Blechbearbeitung GmbH,,,,35708,Haiger,Hessen,Marburg,02773-74 18 04 33,,info@cnc-haiger.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=B%26H%20CNC-Blechbearbeitung%20GmbH%20%2035708%20Haiger,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/haiger_b_h_cnc_blechbearbeitung_gmbh.htm
Hans BÃ¼cker GmbH,,,,44867,Bochum,Nordrhein-Westfalen,Dortmund,02327-94 85-0,,info@hans-buecker-gmbh.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=Hans%20B%C3%83%C2%BCcker%20GmbH%20%2044867%20Bochum,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/bochum_hans_buecker_gmbh.htm
Karl Scharrenbroich GmbH & Co. KG,,,,51491,Overath,Nordrhein-Westfalen,Koeln,02206-60 6-0,,info@scharrenbroich.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=Karl%20Scharrenbroich%20GmbH%20%26%20Co.%20KG%20%2051491%20Overath,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/overath_karl_scharrenbroich_gmbh__co_kg.htm
K + S Blechbearbeitung GmbH,,,,34123,Kassel,Hessen,Kassel,0561-57 99 49 0,,,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=K%20%2B%20S%20Blechbearbeitung%20GmbH%20%2034123%20Kassel,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/kassel_k__s_blechbearbeitung_gmbh.htm
CBV Blechbearbeitung GmbH,,,,07646,Laasdorf,Thueringen,,036428-54 32-0,,info@cbv-blech.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=CBV%20Blechbearbeitung%20GmbH%20%2007646%20Laasdorf,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/laasdorf_cbv_blechbearbeitung_gmbh.htm
Wendel KG Metall- und Blechbearbeitung,,,,70736,Fellbach,Baden-Wuerttemberg,Stuttgart,0711-95 19 15-0,,info@wendel-kg.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=Wendel%20KG%20Metall-%20und%20Blechbearbeitung%20%2070736%20Fellbach,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/fellbach_wendel_kg_metall_und_blechbearbeitung.htm
ATK Blechbearbeitung,,,,88267,Vogt,Bayern,,07529-97 27-0,,info@atk-blechbearbeitung.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=ATK%20Blechbearbeitung%20%2088267%20Vogt,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/vogt_atk_blechbearbeitung.htm
StÃ¶rk GmbH,,,,88348,Bad,Bayern,,07581-87 28,,karl.stoerk@t-online.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=St%C3%83%C2%B6rk%20GmbH%20%2088348%20Bad,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/bad_saulgau_stoerk_gmbh.htm
assist Blechtechnik GmbH & Co. KG,,,,42897,Remscheid,Nordrhein-Westfalen,Wuppertal,02191-69 13 2-0,,info@assist-gmbh.com,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=assist%20Blechtechnik%20GmbH%20%26%20Co.%20KG%20%2042897%20Remscheid,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/remscheid_assist_blechtechnik_gmbh__co_kg.htm
Wolfgang Stephan Blechverarbeitung mit CNC-Technik GmbH,,,,08340,Schwarzenberg,Sachsen,,03774-12 03-0,,info@stephan-blechverarbeitung.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=Wolfgang%20Stephan%20Blechverarbeitung%20mit%20CNC-Technik%20GmbH%20%2008340%20Schwarzenberg,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/schwarzenberg_wolfgang_stephan_blechverarbeitung_m.htm
SMB Schnekenburger GmbH,,,,78073,Bad,Baden-Wuerttemberg,,07706-92 02-0,,info@smb-blechtechnik.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=SMB%20Schnekenburger%20GmbH%20%2078073%20Bad,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/bad_duerrheim_smb_schnekenburger_gmbh.htm
Siegfried Weber Metallbearbeitung GmbH,,Geschaeftsfuehrer,,74676,Niedernhall,Baden-Wuerttemberg,Heilbronn,07940-93 49 10 1,,info@weber-niedernhall.de,http://www.Blechbearbeitung.com,https://www.google.com/maps/search/?api=1&query=Siegfried%20Weber%20Metallbearbeitung%20GmbH%20%2074676%20Niedernhall,Blechbearbeitung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.blechbearbeitung.com/firmen/niedernhall_siegfried_weber_metallbearbeitung_gmbh.htm
